img,parish_all,parish_rem
LMSLPS150430523,1,1
LMSLPS150430526,1,1
LMSLPS150430528,1,1
LMSLPS150430531,1,1
LMSLPS150430532,1,1
LMSLPS150430534,1,1
LMSLPS150430535,1,1
LMSLPS150430537,1,1
LMSLPS150430539,1,1
LMSLPS150430541,1,1
LMSLPS150430543,1,1
LMSLPS150430546,1,1
LMSLPS150430547,1,1
LMSLPS150430549,1,1
LMSLPS150430552,1,1
LMSLPS150430553,1,1
LMSLPS150430555,1,1
LMSLPS150430557,1,1
LMSLPS150430559,1,1
LMSLPS150430561,1,1
LMSLPS150430563,1,1
LMSLPS150430566,0,0
LMSLPS150430569,0,0
LMSLPS150430570,0,0
LMSLPS150440025,0,0
LMSLPS150440027,0,0
LMSLPS150440028,0,0
LMSLPS150440029,0,0
LMSLPS150440030,0,0
LMSLPS150440040,0,0
LMSLPS150440051,0,0
LMSLPS150440053,0,0
LMSLPS150440055,0,0
LMSLPS150440057,0,0
LMSLPS150440058,0,0
LMSLPS150440059,0,0
LMSLPS150440082,0,0
LMSLPS150440084,0,0
LMSLPS150440087,0,0
LMSLPS150440088,0,0
LMSLPS150440089,0,0
LMSLPS150440091,0,0
LMSLPS150440092,0,0
LMSLPS150440093,0,0
LMSLPS150440094,0,0
LMSLPS150440097,0,0
LMSLPS150440111,1,1
LMSLPS150440113,1,1
LMSLPS150440115,1,1
LMSLPS150440117,1,1
LMSLPS150440119,1,1
LMSLPS150440122,1,1
LMSLPS150440123,1,1
LMSLPS150440125,1,1
LMSLPS150440127,1,1
LMSLPS150440129,1,1
LMSLPS150440131,1,1
LMSLPS150440134,1,1
LMSLPS150440135,1,1
LMSLPS150440138,1,1
LMSLPS150440140,1,1
LMSLPS150450005,0,0
LMSLPS150450006,0,0
LMSLPS150450013,0,0
LMSLPS150450017,0,0
LMSLPS150450033,0,0
LMSLPS150450036,1,0
LMSLPS150450043,0,0
LMSLPS150450060,0,0
LMSLPS150450062,0,0
LMSLPS150450063,0,0
LMSLPS150450101,1,1
LMSLPS150450104,1,1
LMSLPS150450105,1,1
LMSLPS150450107,1,1
LMSLPS150450109,1,1
LMSLPS150450111,1,1
LMSLPS150450113,1,1
LMSLPS150450115,1,1
LMSLPS150450117,1,1
LMSLPS150450120,1,1
LMSLPS150450123,1,1
LMSLPS150450125,1,1
LMSLPS150450127,1,1
LMSLPS150450129,1,1
LMSLPS150450131,1,1
LMSLPS150450133,1,1
LMSLPS150450135,1,1
LMSLPS150460005,0,0
LMSLPS150460012,0,0
LMSLPS150460013,0,0
LMSLPS150460014,0,0
LMSLPS150460017,0,0
LMSLPS150460018,0,0
LMSLPS150460019,0,0
LMSLPS150460023,0,0
LMSLPS150460029,0,0
LMSLPS150460030,0,0
LMSLPS150460035,0,0
LMSLPS150460036,0,0
LMSLPS150460040,0,0
LMSLPS150460043,0,0
LMSLPS150460045,0,0
LMSLPS150460063,1,1
LMSLPS150460065,1,1
LMSLPS150460067,1,1
LMSLPS150460069,1,1
LMSLPS150460071,1,1
LMSLPS150460073,1,1
LMSLPS150460075,1,1
LMSLPS150460078,1,1
LMSLPS150460079,1,1
LMSLPS150460082,1,1
LMSLPS150460084,1,1
LMSLPS150460085,1,1
LMSLPS150460087,1,1
LMSLPS150460089,1,1
LMSLPS150460092,1,1
LMSLPS150460094,0,0
LMSLPS150460099,0,0
LMSLPS150470002,0,0
LMSLPS150470008,0,0
LMSLPS150470010,0,0
LMSLPS150470013,0,0
LMSLPS150470014,0,0
LMSLPS150470021,0,0
LMSLPS150470027,0,0
LMSLPS150470038,0,0
LMSLPS150470080,0,0
LMSLPS150470081,0,0
LMSLPS150470082,0,0
LMSLPS150470086,0,0
LMSLPS150470090,1,1
LMSLPS150470094,1,1
LMSLPS150470095,1,1
LMSLPS150470098,1,1
LMSLPS150470099,1,1
LMSLPS150470101,1,1
LMSLPS150470103,1,1
LMSLPS150470105,1,1
LMSLPS150470108,1,1
LMSLPS150470109,1,1
LMSLPS150470112,1,1
LMSLPS150470113,1,1
LMSLPS150470116,1,1
LMSLPS150470118,1,1
LMSLPS150470120,1,1
LMSLPS150470123,1,1
LMSLPS150470124,1,1
LMSLPS150470127,0,0
LMSLPS150480004,0,0
LMSLPS150480005,0,0
LMSLPS150480009,0,0
LMSLPS150480011,0,0
LMSLPS150480014,0,0
LMSLPS150480045,0,0
LMSLPS150480051,0,0
LMSLPS150480091,0,0
LMSLPS150480096,1,1
LMSLPS150480102,1,1
LMSLPS150480104,1,1
LMSLPS150480106,1,1
LMSLPS150480107,1,1
LMSLPS150480110,1,1
LMSLPS150480112,1,1
LMSLPS150480114,1,1
LMSLPS150480116,1,1
LMSLPS150480118,1,1
LMSLPS150480120,1,1
LMSLPS150480122,1,1
LMSLPS150480124,1,1
LMSLPS150480126,1,1
LMSLPS150480128,1,1
LMSLPS150480131,1,1
LMSLPS150480133,1,1
LMSLPS150480135,1,1
LMSLPS150480136,1,1
LMSLPS150480137,1,1
LMSLPS150480143,0,0
LMSLPS150480144,0,0
LMSLPS150480146,0,0
LMSLPS150490002,1,0
LMSLPS150490004,1,0
LMSLPS150490022,0,0
LMSLPS150490026,0,0
LMSLPS150490027,0,0
LMSLPS150490040,0,0
LMSLPS150490041,0,0
LMSLPS150490053,1,1
LMSLPS150490058,1,1
LMSLPS150490060,1,1
LMSLPS150490061,1,1
LMSLPS150490062,1,1
LMSLPS150490064,1,1
LMSLPS150490067,1,1
LMSLPS150490068,1,1
LMSLPS150490071,1,1
LMSLPS150490073,1,1
LMSLPS150490075,1,1
LMSLPS150500006,0,0
LMSLPS150500007,0,0
LMSLPS150500008,0,0
LMSLPS150500012,0,0
LMSLPS150500032,0,0
LMSLPS150500053,0,0
LMSLPS150500061,0,0
LMSLPS150500062,0,0
LMSLPS150500066,1,1
LMSLPS150500067,1,1
LMSLPS150500068,1,1
LMSLPS150500070,1,1
LMSLPS150500071,1,1
LMSLPS150500076,1,1
LMSLPS150500078,1,1
LMSLPS150500080,1,1
LMSLPS150500083,1,1
LMSLPS150500084,1,1
LMSLPS150500086,1,1
LMSLPS150500088,1,1
LMSLPS150500090,1,1
LMSLPS150500092,1,1
LMSLPS150500094,1,1
LMSLPS150500096,1,1
LMSLPS150500098,1,1
LMSLPS150500101,1,1
LMSLPS150500103,1,1
LMSLPS150500105,1,1
LMSLPS150500108,1,1
LMSLPS150500109,0,0
LMSLPS150510005,0,0
LMSLPS150510006,0,0
LMSLPS150510053,1,1
LMSLPS150510055,1,1
LMSLPS150510059,1,1
LMSLPS150510061,1,1
LMSLPS150510062,1,1
LMSLPS150510064,1,1
LMSLPS150510067,1,1
LMSLPS150510068,1,1
LMSLPS150510071,1,1
LMSLPS150510073,1,1
LMSLPS150510076,1,1
LMSLPS150510078,1,1
LMSLPS150510080,1,1
LMSLPS150510083,1,1
LMSLPS150510084,1,1
LMSLPS150510087,1,1
LMSLPS150510088,1,1
LMSLPS150510096,1,1
LMSLPS150510098,1,1
LMSLPS150520004,0,0
LMSLPS150520041,0,0
LMSLPS150520056,1,1
LMSLPS150520059,1,1
LMSLPS150520060,1,1
LMSLPS150520062,1,1
LMSLPS150520064,1,1
LMSLPS150520065,1,1
LMSLPS150520067,1,1
LMSLPS150520069,1,1
LMSLPS150520071,1,1
LMSLPS150520073,1,1
LMSLPS150520076,1,1
LMSLPS150520077,1,1
LMSLPS150520079,1,1
LMSLPS150520081,1,1
LMSLPS150520083,1,1
LMSLPS150520085,1,1
LMSLPS150520087,1,1
LMSLPS150520089,1,1
LMSLPS150520091,1,1
LMSLPS150520100,1,1
LMSLPS150520104,1,1
LMSLPS150530028,0,0
LMSLPS150530053,0,0
LMSLPS150530112,1,1
LMSLPS150530113,1,1
LMSLPS150530114,1,1
LMSLPS150530116,1,1
LMSLPS150530118,1,1
LMSLPS150530121,1,1
LMSLPS150530122,1,1
LMSLPS150530124,1,1
LMSLPS150530126,1,1
LMSLPS150530130,1,1
LMSLPS150530131,1,1
LMSLPS150530133,1,1
LMSLPS150530135,1,1
LMSLPS150530137,1,1
LMSLPS150530147,1,1
LMSLPS150540007,0,0
LMSLPS150540015,0,0
LMSLPS150540029,0,0
LMSLPS150540056,1,1
LMSLPS150540060,1,1
LMSLPS150540061,1,1
LMSLPS150540063,1,1
LMSLPS150540064,1,1
LMSLPS150540065,1,1
LMSLPS150540066,1,1
LMSLPS150540071,1,1
LMSLPS150540072,1,1
LMSLPS150540074,1,1
LMSLPS150540077,1,1
LMSLPS150540078,1,1
LMSLPS150540080,1,1
LMSLPS150540082,1,1
LMSLPS150540085,1,1
LMSLPS150540086,1,1
LMSLPS150540088,1,1
LMSLPS150540091,1,1
LMSLPS150540093,1,1
LMSLPS150540096,1,1
LMSLPS150540100,1,1
LMSLPS150540102,1,1
LMSLPS150550007,0,0
LMSLPS150550017,0,0
LMSLPS150550042,0,0
LMSLPS150550044,0,0
LMSLPS150550062,0,0
LMSLPS150550108,0,0
LMSLPS150550109,0,0
LMSLPS150550113,0,0
LMSLPS150550159,1,1
LMSLPS150550162,1,1
LMSLPS150550165,1,1
LMSLPS150550166,1,1
LMSLPS150550169,1,1
LMSLPS150550171,1,1
LMSLPS150550173,1,1
LMSLPS150550175,1,1
LMSLPS150550177,1,1
LMSLPS150550179,1,1
LMSLPS150550181,1,1
LMSLPS150550183,1,1
LMSLPS150550185,1,1
LMSLPS150560009,0,0
LMSLPS150560011,0,0
LMSLPS150560031,0,0
LMSLPS150560053,0,0
LMSLPS150560054,0,0
LMSLPS150560055,1,0
LMSLPS150560068,0,0
LMSLPS150560085,0,0
LMSLPS150560091,1,1
LMSLPS150560092,1,1
LMSLPS150560093,1,1
LMSLPS150560094,1,1
LMSLPS150560095,1,1
LMSLPS150560099,1,1
LMSLPS150560100,1,1
LMSLPS150560103,1,1
LMSLPS150560106,1,1
LMSLPS150560109,1,1
LMSLPS150560111,1,1
LMSLPS150560113,1,1
LMSLPS150560116,1,1
LMSLPS150560117,1,1
LMSLPS150560119,1,1
LMSLPS150560121,1,1
LMSLPS150560125,1,1
LMSLPS150570005,0,0
LMSLPS150570006,0,0
LMSLPS150570039,0,0
LMSLPS150570041,0,0
LMSLPS150570062,1,1
LMSLPS150570066,1,1
LMSLPS150570070,1,1
LMSLPS150570071,1,1
LMSLPS150570072,1,1
LMSLPS150570075,1,1
LMSLPS150570081,1,1
LMSLPS150570084,1,1
LMSLPS150570087,1,1
LMSLPS150570089,1,1
LMSLPS150570090,1,1
LMSLPS150570092,1,1
LMSLPS150570094,1,1
LMSLPS150580024,0,0
LMSLPS150580041,1,1
LMSLPS150580043,1,1
LMSLPS150580045,1,1
LMSLPS150580047,1,1
LMSLPS150580049,1,1
LMSLPS150580051,1,1
LMSLPS150580053,1,1
LMSLPS150580054,1,1
LMSLPS150580055,1,1
LMSLPS150580056,1,1
LMSLPS150580057,1,1
LMSLPS150580058,1,1
LMSLPS150580059,1,1
LMSLPS150580061,1,1
LMSLPS150580062,1,1
LMSLPS150590009,0,0
LMSLPS150590010,0,0
LMSLPS150590011,0,0
LMSLPS150590046,0,0
LMSLPS150590057,1,1
LMSLPS150590058,1,1
LMSLPS150590059,1,1
LMSLPS150590060,1,1
LMSLPS150590061,1,1
LMSLPS150590062,1,1
LMSLPS150590063,1,1
LMSLPS150590064,1,1
LMSLPS150590065,1,1
LMSLPS150590066,1,1
LMSLPS150590067,1,1
LMSLPS150590069,1,1
LMSLPS150590071,1,1
LMSLPS150590073,1,1
LMSLPS150590075,1,1
LMSLPS150590077,1,1
LMSLPS150590080,1,1
LMSLPS150600017,0,0
LMSLPS150600039,0,0
LMSLPS150600051,1,1
LMSLPS150600052,1,1
LMSLPS150600053,1,1
LMSLPS150600054,1,1
LMSLPS150600055,1,1
LMSLPS150600056,1,1
LMSLPS150600057,1,1
LMSLPS150600059,1,1
LMSLPS150600060,1,1
LMSLPS150600061,1,1
LMSLPS150610020,0,0
LMSLPS150610038,1,0
LMSLPS150610041,0,0
LMSLPS150610062,0,0
LMSLPS150610064,0,0
LMSLPS150610066,0,0
LMSLPS150610096,1,1
LMSLPS150610097,1,1
LMSLPS150610098,1,1
LMSLPS150620007,0,0
LMSLPS150620027,0,0
LMSLPS150620028,0,0
LMSLPS150620048,0,0
LMSLPS150620063,0,0
LMSLPS150620111,0,0
LMSLPS150620127,0,0
LMSLPS150620128,0,0
LMSLPS150620129,0,0
LMSLPS150620130,0,0
LMSLPS150620131,0,0
LMSLPS150620132,0,0
LMSLPS150620133,0,0
LMSLPS150620134,0,0
LMSLPS150620135,1,0
LMSLPS150620136,0,0
LMSLPS150620138,0,0
LMSLPS150620154,1,1
LMSLPS150620155,1,1
LMSLPS150620158,1,1
LMSLPS150620160,1,1
LMSLPS150620162,1,1
LMSLPS150620167,1,0
LMSLPS150620168,1,1
LMSLPS150620170,1,1
LMSLPS150620173,1,1
LMSLPS150620175,1,1
LMSLPS150620177,1,1
LMSLPS150620179,1,1
LMSLPS150620181,1,1
LMSLPS150620182,1,1
LMSLPS150620184,1,1
LMSLPS150620186,1,1
LMSLPS150620188,1,1
LMSLPS150620190,1,1
LMSLPS150620192,1,1
LMSLPS150620194,1,1
LMSLPS150620196,1,1
LMSLPS150620198,1,1
LMSLPS150620201,1,1
LMSLPS150620203,1,1
LMSLPS150620205,1,1
LMSLPS150620209,1,1
LMSLPS150620210,1,1
LMSLPS150630011,0,0
LMSLPS150630013,0,0
LMSLPS150630037,0,0
LMSLPS150630038,0,0
LMSLPS150630039,0,0
LMSLPS150630040,0,0
LMSLPS150630045,0,0
LMSLPS150630061,0,0
LMSLPS150630074,0,0
LMSLPS150630076,0,0
LMSLPS150630093,0,0
LMSLPS150630129,1,1
LMSLPS150630131,1,1
LMSLPS150630136,1,1
LMSLPS150630139,1,1
LMSLPS150630140,1,1
LMSLPS150630143,1,1
LMSLPS150630144,1,1
LMSLPS150630146,1,1
LMSLPS150630149,1,1
LMSLPS150630151,1,1
LMSLPS150630153,1,1
LMSLPS150630155,1,1
LMSLPS150630158,1,1
LMSLPS150630161,1,1
LMSLPS150640006,0,0
LMSLPS150640024,0,0
LMSLPS150640025,0,0
LMSLPS150640050,0,0
LMSLPS150640058,0,0
LMSLPS150640059,0,0
LMSLPS150640060,0,0
LMSLPS150640061,0,0
LMSLPS150640092,0,0
LMSLPS150640094,0,0
LMSLPS150640104,1,1
LMSLPS150640106,1,1
LMSLPS150640108,1,1
LMSLPS150640110,1,1
LMSLPS150640113,1,1
LMSLPS150640115,1,1
LMSLPS150640118,1,1
LMSLPS150640119,1,1
LMSLPS150640121,1,1
LMSLPS150640123,1,1
LMSLPS150640125,1,1
LMSLPS150640131,1,1
LMSLPS150640132,1,1
LMSLPS150640136,1,1
LMSLPS150640141,1,1
LMSLPS150640145,1,1
LMSLPS150650012,0,0
LMSLPS150650013,0,0
LMSLPS150650035,0,0
LMSLPS150650103,0,0
LMSLPS150650105,0,0
LMSLPS150650113,0,0
LMSLPS150650122,0,0
LMSLPS150650130,1,1
LMSLPS150650132,1,1
LMSLPS150650134,1,1
LMSLPS150650136,1,1
LMSLPS150650138,1,1
LMSLPS150650141,1,1
LMSLPS150650143,1,1
LMSLPS150650146,1,1
LMSLPS150650151,1,1
LMSLPS150660007,0,0
LMSLPS150660009,0,0
LMSLPS150660010,0,0
LMSLPS150660011,0,0
LMSLPS150660017,0,0
LMSLPS150660038,0,0
LMSLPS150660041,0,0
LMSLPS150660090,0,0
LMSLPS150660096,0,0
LMSLPS150660097,0,0
LMSLPS150660098,0,0
LMSLPS150660105,0,0
LMSLPS150660110,0,0
LMSLPS150660114,0,0
LMSLPS150660125,0,0
LMSLPS150660130,1,1
LMSLPS150660132,1,1
LMSLPS150660135,1,1
LMSLPS150660137,1,1
LMSLPS150660141,1,1
LMSLPS150660142,1,1
LMSLPS150660144,1,1
LMSLPS150660146,1,1
LMSLPS150660148,1,1
LMSLPS150660154,1,1
LMSLPS150660164,1,1
LMSLPS150660165,1,1
LMSLPS150660170,1,1
LMSLPS150670011,0,0
LMSLPS150670012,0,0
LMSLPS150670019,0,0
LMSLPS150670031,0,0
LMSLPS150670032,0,0
LMSLPS150670058,0,0
LMSLPS150670060,0,0
LMSLPS150670108,0,0
LMSLPS150670117,0,0
LMSLPS150670133,0,0
LMSLPS150670139,0,0
LMSLPS150670158,0,0
LMSLPS150670163,0,0
LMSLPS150670165,0,0
LMSLPS150670166,0,0
LMSLPS150670168,1,1
LMSLPS150670174,1,1
LMSLPS150670176,1,1
LMSLPS150670179,1,1
LMSLPS150670180,1,1
LMSLPS150670182,1,1
LMSLPS150670185,1,1
LMSLPS150670186,1,1
LMSLPS150670188,1,1
LMSLPS150670191,1,1
LMSLPS150670193,1,1
LMSLPS150670196,1,1
LMSLPS150670197,1,1
LMSLPS150670199,1,1
LMSLPS150680004,0,0
LMSLPS150680006,0,0
LMSLPS150680007,0,0
LMSLPS150680014,0,0
LMSLPS150680017,0,0
LMSLPS150680018,0,0
LMSLPS150680028,0,0
LMSLPS150680038,0,0
LMSLPS150680039,0,0
LMSLPS150680040,0,0
LMSLPS150680046,0,0
LMSLPS150680076,0,0
LMSLPS150680077,0,0
LMSLPS150680078,0,0
LMSLPS150680079,0,0
LMSLPS150680085,0,0
LMSLPS150680090,0,0
LMSLPS150680091,0,0
LMSLPS150680101,0,0
LMSLPS150680105,1,1
LMSLPS150680107,1,1
LMSLPS150680110,1,1
LMSLPS150680111,1,1
LMSLPS150680116,1,1
LMSLPS150680119,1,1
LMSLPS150680120,1,1
LMSLPS150680123,1,1
LMSLPS150680125,1,1
LMSLPS150680129,1,1
LMSLPS150680135,1,1
LMSLPS150680138,1,1
LMSLPS150680141,1,1
LMSLPS150680145,1,1
LMSLPS150680147,1,1
LMSLPS150680152,1,1
LMSLPS150680157,1,1
LMSLPS150690004,0,0
LMSLPS150690029,0,0
LMSLPS150690049,0,0
LMSLPS150690053,0,0
LMSLPS150690072,0,0
LMSLPS150690079,0,0
LMSLPS150690080,0,0
LMSLPS150690087,0,0
LMSLPS150690114,0,0
LMSLPS150690118,1,1
LMSLPS150690121,1,1
LMSLPS150690124,1,1
LMSLPS150690126,1,1
LMSLPS150690129,1,1
LMSLPS150690131,1,1
LMSLPS150690136,1,1
LMSLPS150690137,1,0
LMSLPS150690138,1,1
LMSLPS150690139,1,1
LMSLPS150690145,1,1
LMSLPS150690146,1,1
LMSLPS150690152,1,1
LMSLPS150690159,1,1
LMSLPS150690163,1,1
LMSLPS150700022,0,0
LMSLPS150700034,0,0
LMSLPS150700042,0,0
LMSLPS150700077,0,0
LMSLPS150700097,1,1
LMSLPS150700099,1,1
LMSLPS150700102,1,1
LMSLPS150700103,1,1
LMSLPS150700105,1,1
LMSLPS150700109,1,1
LMSLPS150700110,1,1
LMSLPS150700112,1,1
LMSLPS150700114,1,1
LMSLPS150700116,1,1
LMSLPS150700118,1,1
LMSLPS150700120,1,1
LMSLPS150700122,1,1
LMSLPS150700129,1,1
LMSLPS150710003,0,0
LMSLPS150710014,0,0
LMSLPS150710074,1,1
LMSLPS150710076,1,1
LMSLPS150710078,1,1
LMSLPS150710081,1,1
LMSLPS150710082,1,1
LMSLPS150720048,0,0
LMSLPS150720055,0,0
LMSLPS150720077,0,0
LMSLPS150720130,1,1
LMSLPS150720131,1,1
LMSLPS150730016,0,0
LMSLPS150730022,0,0
LMSLPS150730066,0,0
LMSLPS150730095,1,1
LMSLPS150730097,1,1
LMSLPS150730099,1,1
LMSLPS150730101,1,1
LMSLPS150730102,1,1
LMSLPS150730105,1,1
LMSLPS150730107,1,1
LMSLPS150730108,1,1
LMSLPS150730111,1,1
LMSLPS150730112,1,1
LMSLPS150730114,1,1
LMSLPS150730118,1,1
LMSLPS150730119,1,1
LMSLPS150740006,0,0
LMSLPS150740029,0,0
LMSLPS150740050,0,0
LMSLPS150740051,0,0
LMSLPS150740052,0,0
LMSLPS150740061,0,0
LMSLPS150740062,0,0
LMSLPS150740086,0,0
LMSLPS150740097,0,0
LMSLPS150740098,0,0
LMSLPS150740112,1,1
LMSLPS150740115,1,1
LMSLPS150740116,1,1
LMSLPS150740119,1,1
LMSLPS150740121,1,1
LMSLPS150740123,1,1
LMSLPS150740125,1,1
LMSLPS150740127,1,1
LMSLPS150740129,1,1
LMSLPS150740135,1,1
LMSLPS150750012,0,0
LMSLPS150750031,0,0
LMSLPS150750042,0,0
LMSLPS150750047,0,0
LMSLPS150750050,0,0
LMSLPS150750103,0,0
LMSLPS150750127,1,1
LMSLPS150750129,1,1
LMSLPS150750133,1,1
LMSLPS150750134,1,1
LMSLPS150750136,1,1
LMSLPS150750138,1,1
LMSLPS150750140,1,1
LMSLPS150750142,1,1
LMSLPS150750144,1,1
LMSLPS150750147,1,1
LMSLPS150750148,1,1
LMSLPS150750150,1,1
LMSLPS150750152,1,1
LMSLPS150750154,1,1
LMSLPS150760012,0,0
LMSLPS150760041,0,0
LMSLPS150760094,1,1
LMSLPS150760096,1,1
LMSLPS150760098,1,1
LMSLPS150760100,1,1
LMSLPS150760103,1,1
LMSLPS150760105,1,1
LMSLPS150760107,1,1
LMSLPS150760110,1,1
LMSLPS150760112,1,1
LMSLPS150760114,1,1
LMSLPS150760115,1,1
LMSLPS150760117,1,1
LMSLPS150760119,1,1
LMSLPS150770061,0,0
LMSLPS150770067,0,0
LMSLPS150770068,0,0
LMSLPS150770069,0,0
LMSLPS150770086,0,0
LMSLPS150770090,0,0
LMSLPS150770092,1,0
LMSLPS150770121,0,0
LMSLPS150770122,0,0
LMSLPS150770132,1,1
LMSLPS150770135,1,1
LMSLPS150770137,1,1
LMSLPS150770141,1,1
LMSLPS150770142,1,1
LMSLPS150770144,1,1
LMSLPS150770146,1,1
LMSLPS150770148,1,1
LMSLPS150780027,0,0
LMSLPS150780032,0,0
LMSLPS150780045,0,0
LMSLPS150780053,0,0
LMSLPS150780094,0,0
LMSLPS150780107,1,1
LMSLPS150780109,1,1
LMSLPS150780111,1,1
LMSLPS150780113,1,1
LMSLPS150780115,1,1
LMSLPS150780117,1,1
LMSLPS150780119,1,1
LMSLPS150780121,1,1
LMSLPS150780123,1,1
LMSLPS150780125,1,1
LMSLPS150780127,1,1
LMSLPS150780129,1,1
LMSLPS150780131,1,1
LMSLPS150780135,1,1
LMSLPS150780136,1,1
LMSLPS150780138,1,1
LMSLPS150780141,1,1
LMSLPS150780143,1,1
LMSLPS150780149,1,1
LMSLPS150790022,0,0
LMSLPS150790052,0,0
LMSLPS150790062,0,0
LMSLPS150790097,1,1
LMSLPS150790099,1,1
LMSLPS150790101,1,1
LMSLPS150790103,1,1
LMSLPS150790105,1,1
LMSLPS150790107,1,1
LMSLPS150790109,1,1
LMSLPS150790111,1,1
LMSLPS150790113,1,1
LMSLPS150790115,1,1
LMSLPS150790117,1,1
LMSLPS150790120,1,1
LMSLPS150790123,1,1
LMSLPS150790129,1,1
LMSLPS150790131,1,0
LMSLPS150790134,1,0
LMSLPS150790137,1,1
LMSLPS150790144,1,1
LMSLPS150790147,1,1
LMSLPS150790152,1,1
LMSLPS150790157,1,1
LMSLPS150800017,0,0
LMSLPS150800023,0,0
LMSLPS150800025,0,0
LMSLPS150800080,0,0
LMSLPS150800082,1,1
LMSLPS150800087,1,1
LMSLPS150800090,1,1
LMSLPS150800093,1,1
LMSLPS150800095,1,1
LMSLPS150800097,1,1
LMSLPS150800099,1,1
LMSLPS150800101,1,1
LMSLPS150800106,1,1
LMSLPS150800108,1,1
LMSLPS150810002,0,0
LMSLPS150810004,0,0
LMSLPS150810005,0,0
LMSLPS150810024,0,0
LMSLPS150810039,0,0
LMSLPS150810056,0,0
LMSLPS150810068,1,1
LMSLPS150810070,1,1
LMSLPS150810076,1,1
LMSLPS150810080,1,1
LMSLPS150810085,1,1
LMSLPS150810088,1,1
LMSLPS150810089,1,1
LMSLPS150810091,1,1
LMSLPS150810093,1,1
LMSLPS150820016,0,0
LMSLPS150820017,0,0
LMSLPS150820027,0,0
LMSLPS150820046,0,0
LMSLPS150820062,0,0
LMSLPS150820086,1,1
LMSLPS150820090,1,1
LMSLPS150820096,1,1
LMSLPS150820102,1,1
LMSLPS150820105,1,1
LMSLPS150820108,1,1
LMSLPS150820110,1,1
LMSLPS150820112,1,1
LMSLPS150820116,1,1
LMSLPS150820118,1,1
LMSLPS150820122,1,1
LMSLPS150820123,1,1
LMSLPS150820128,1,1
LMSLPS150820129,1,1
LMSLPS150830014,0,0
LMSLPS150830029,0,0
LMSLPS150830106,0,0
LMSLPS150830154,0,0
LMSLPS150830175,0,0
LMSLPS150830238,1,1
LMSLPS150830240,1,1
LMSLPS150830244,1,1
LMSLPS150830247,1,1
LMSLPS150830249,1,1
LMSLPS150830251,1,1
LMSLPS150830253,1,1
LMSLPS150830257,1,1
LMSLPS150830260,1,1
LMSLPS150830263,1,1
LMSLPS150830265,1,1
LMSLPS150830267,1,1
LMSLPS150830269,1,1
LMSLPS150830273,1,1
LMSLPS150830277,1,1
LMSLPS150840002,0,0
LMSLPS150840058,0,0
LMSLPS150840104,0,0
LMSLPS150840110,0,0
LMSLPS150840121,1,1
LMSLPS150840129,1,1
LMSLPS150840131,1,1
LMSLPS150840134,1,1
LMSLPS150840135,1,1
LMSLPS150840137,1,1
LMSLPS150840142,1,1
LMSLPS150840143,1,1
LMSLPS150840147,1,1
LMSLPS150840150,1,1
LMSLPS150840153,1,1
LMSLPS150840158,1,1
LMSLPS150840162,1,1
LMSLPS150840168,1,1
LMSLPS150840176,1,1
LMSLPS150840179,1,1
LMSLPS150840181,1,1
LMSLPS150840182,1,1
LMSLPS150840185,1,1
LMSLPS150840191,1,1
LMSLPS150840192,1,1
LMSLPS150840196,1,1
LMSLPS150840201,1,1
LMSLPS150840203,1,1
LMSLPS150840205,1,1
LMSLPS150840206,1,1
LMSLPS150840213,1,1
LMSLPS150840215,1,1
LMSLPS150840223,1,1
LMSLPS150840226,1,1
LMSLPS150840231,1,1
LMSLPS150850005,0,0
LMSLPS150850007,0,0
LMSLPS150850008,0,0
LMSLPS150850009,0,0
LMSLPS150850015,0,0
LMSLPS150850016,0,0
LMSLPS150850017,0,0
LMSLPS150850018,0,0
LMSLPS150850019,0,0
LMSLPS150850020,0,0
LMSLPS150850028,0,0
LMSLPS150850041,0,0
LMSLPS150850048,0,0
LMSLPS150850049,0,0
LMSLPS150850064,0,0
LMSLPS150850065,0,0
LMSLPS150850067,0,0
LMSLPS150850068,0,0
LMSLPS150850071,0,0
LMSLPS150850072,0,0
LMSLPS150850090,0,0
LMSLPS150850091,0,0
LMSLPS150850093,0,0
LMSLPS150850094,0,0
LMSLPS150850095,0,0
LMSLPS150850121,1,1
LMSLPS150850124,1,1
LMSLPS150850126,1,1
LMSLPS150850128,1,1
LMSLPS150850129,1,1
LMSLPS150850132,1,1
LMSLPS150850136,1,1
LMSLPS150850144,1,1
LMSLPS150850146,1,1
LMSLPS150850148,1,1
LMSLPS150850150,1,1
LMSLPS150850154,1,1
LMSLPS150850157,1,1
LMSLPS150850162,1,1
LMSLPS150850166,1,1
LMSLPS150850168,1,1
LMSLPS150850171,1,1
LMSLPS150850172,1,1
LMSLPS150850175,1,1
LMSLPS150850178,1,1
LMSLPS150850181,1,1
LMSLPS150850186,1,1
LMSLPS150850192,1,1
LMSLPS150850197,1,1
LMSLPS150850199,1,1
LMSLPS150850201,1,1
LMSLPS150850205,1,1
LMSLPS150850206,1,1
LMSLPS150850215,1,1
LMSLPS150850221,1,1
LMSLPS150850230,1,1
LMSLPS150850233,1,1
LMSLPS150850235,1,1
LMSLPS150860028,0,0
LMSLPS150860033,0,0
LMSLPS150860035,0,0
LMSLPS150860073,0,0
LMSLPS150860094,0,0
LMSLPS150860096,0,0
LMSLPS150860104,0,0
LMSLPS150860105,0,0
